year,state_name,county_name,adjusted_voter_turnout,adjusted_voter_turnout_votes
2016,Texas,Hudspeth County,0.51402,0.5140100000000001
2016,Texas,Hunt County,0.51455,0.51451
2016,Texas,Hutchinson County,0.51413,0.51413
2016,Texas,Irion County,0.5140100000000001,0.5140100000000001
2016,Texas,Jack County,0.51405,0.51405
2016,Texas,Jackson County,0.5140899999999999,0.5140899999999999
2016,Texas,Jasper County,0.51421,0.51422
2016,Texas,Jeff Davis County,0.51402,0.51402
2016,Texas,Jefferson County,0.5155299999999999,0.5154299999999999
2016,Texas,Jim Hogg County,0.51403,0.51403
2016,Texas,Jim Wells County,0.51423,0.5142
2016,Texas,Johnson County,0.51495,0.51494
2016,Texas,Jones County,0.51413,0.5141
2016,Texas,Karnes County,0.5141,0.5140699999999999
2016,Texas,Kaufman County,0.51468,0.51467
2016,Texas,Kendall County,0.51426,0.51433
2016,Texas,Kenedy County,0.514,0.514
2016,Texas,Kent County,0.514,0.5140100000000001
2016,Texas,Kerr County,0.51433,0.5143800000000001
2016,Texas,Kimble County,0.51403,0.51403
2016,Texas,King County,0.514,0.514
2016,Texas,Kinney County,0.51402,0.51402
2016,Texas,Kleberg County,0.51418,0.51415
2016,Texas,Knox County,0.51402,0.51402
2016,Texas,Lamar County,0.5143,0.5143
2016,Texas,Lamb County,0.51408,0.51406
2016,Texas,Lampasas County,0.51413,0.51413
2016,Texas,La Salle County,0.51405,0.51403
2016,Texas,Lavaca County,0.51412,0.51414
2016,Texas,Lee County,0.5141,0.5141100000000001
2016,Texas,Leon County,0.5141100000000001,0.51412
2016,Texas,Liberty County,0.51448,0.51439
2016,Texas,Limestone County,0.51414,0.51412
2016,Texas,Lipscomb County,0.51402,0.51402
2016,Texas,Live Oak County,0.51408,0.5140699999999999
2016,Texas,Llano County,0.51414,0.51417
2016,Texas,Loving County,0.514,0.514
2016,Texas,Lubbock County,0.51577,0.5156000000000001
2016,Texas,Lynn County,0.51403,0.51403
2016,Texas,McCulloch County,0.51405,0.51405
2016,Texas,McLennan County,0.51544,0.51528
2016,Texas,McMullen County,0.514,0.5140100000000001
2016,Texas,Madison County,0.5140899999999999,0.5140699999999999
2016,Texas,Marion County,0.5140699999999999,0.5140699999999999
2016,Texas,Martin County,0.51403,0.51403
2016,Texas,Mason County,0.51403,0.51403
2016,Texas,Matagorda County,0.51422,0.5141899999999999
2016,Texas,Maverick County,0.5143099999999999,0.51422
2016,Texas,Medina County,0.5143,0.51428
2016,Texas,Menard County,0.5140100000000001,0.5140100000000001
2016,Texas,Midland County,0.5149199999999999,0.5147999999999999
2016,Texas,Milam County,0.51415,0.51414
2016,Texas,Mills County,0.51403,0.51404
2016,Texas,Mitchell County,0.51406,0.51404
2016,Texas,Montague County,0.51412,0.51414
2016,Texas,Montgomery County,0.51723,0.51732
2016,Texas,Moore County,0.51412,0.5140899999999999
2016,Texas,Morris County,0.51408,0.51408
2016,Texas,Motley County,0.5140100000000001,0.5140100000000001
2016,Texas,Nacogdoches County,0.5143800000000001,0.51437
2016,Texas,Navarro County,0.51428,0.51427
2016,Texas,Newton County,0.5140899999999999,0.5140699999999999
2016,Texas,Nolan County,0.5140899999999999,0.51408
2016,Texas,Nueces County,0.51613,0.5157
2016,Texas,Ochiltree County,0.51406,0.51405
2016,Texas,Oldham County,0.5140100000000001,0.51402
2016,Texas,Orange County,0.51451,0.51452
2016,Texas,Palo Pinto County,0.51417,0.51417
2016,Texas,Panola County,0.51414,0.51417
2016,Texas,Parker County,0.51477,0.5149199999999999
2016,Texas,Parmer County,0.51405,0.51405
2016,Texas,Pecos County,0.5141,0.5140699999999999
2016,Texas,Polk County,0.5143,0.51456
2016,Texas,Potter County,0.51469,0.51446
2016,Texas,Presidio County,0.51404,0.51404
2016,Texas,Rains County,0.5140699999999999,0.51408
2016,Texas,Randall County,0.51479,0.51488
2016,Texas,Reagan County,0.51402,0.5140100000000001
2016,Texas,Real County,0.51402,0.51403
2016,Texas,Red River County,0.51408,0.51408
2016,Texas,Reeves County,0.5140899999999999,0.51405
2016,Texas,Refugio County,0.51404,0.51405
2016,Texas,Roberts County,0.5140100000000001,0.5140100000000001
2016,Texas,Robertson County,0.5141,0.5141100000000001
2016,Texas,Rockwall County,0.51454,0.51465
2016,Texas,Runnels County,0.51406,0.51406
2016,Texas,Sabine County,0.5140699999999999,0.51408
2016,Texas,San Augustine County,0.51405,0.51406
2016,Texas,San Jacinto County,0.51417,0.51417
2016,Texas,San Patricio County,0.51439,0.51435
2016,Texas,San Saba County,0.51404,0.51404
2016,Texas,Schleicher County,0.51402,0.51402
2016,Texas,Scurry County,0.5141,0.5140899999999999
2016,Texas,Shackelford County,0.51402,0.51402
2016,Texas,Shelby County,0.51415,0.51415
2016,Texas,Sherman County,0.51402,0.51402
2016,Texas,Smith County,0.5153300000000001,0.51536
2016,Texas,Somervell County,0.51405,0.51406
2016,Texas,Starr County,0.51433,0.5141899999999999
2016,Texas,Stephens County,0.51406,0.51406
2016,Texas,Sterling County,0.5140100000000001,0.5140100000000001
2016,Texas,Stonewall County,0.5140100000000001,0.5140100000000001
2016,Texas,Sutton County,0.51402,0.51402
2016,Texas,Swisher County,0.51404,0.51404
2016,Texas,Tarrant County,0.52565,0.52482
2016,Texas,Taylor County,0.5147999999999999,0.51474
2016,Texas,Terrell County,0.5140100000000001,0.5140100000000001
2016,Texas,Terry County,0.5140699999999999,0.51403
2016,Texas,Throckmorton County,0.5140100000000001,0.5140100000000001
2016,Texas,Titus County,0.51418,0.51415
2016,Texas,Tom Green County,0.5146999999999999,0.5146200000000001
2016,Texas,Travis County,0.52134,0.52155
2016,Texas,Trinity County,0.5140899999999999,0.5141
2016,Texas,Tyler County,0.51414,0.51413
2016,Texas,Upshur County,0.51425,0.51426
2016,Texas,Upton County,0.51402,0.51402
2016,Texas,Uvalde County,0.51415,0.51415
2016,Texas,Val Verde County,0.51427,0.51422
2016,Texas,Van Zandt County,0.51433,0.51435
2016,Texas,Victoria County,0.51454,0.51451
2016,Texas,Walker County,0.51447,0.51432
2016,Texas,Waller County,0.51428,0.51427
2016,Texas,Ward County,0.5140699999999999,0.51406
2016,Texas,Washington County,0.51421,0.51424
2016,Texas,Webb County,0.5154,0.51493
2016,Texas,Wharton County,0.51424,0.51424
2016,Texas,Wheeler County,0.51403,0.51404
2016,Texas,Wichita County,0.51479,0.5146200000000001
2016,Texas,Wilbarger County,0.51408,0.5140699999999999
2016,Texas,Willacy County,0.51413,0.51408
2016,Texas,Williamson County,0.51708,0.51727
2016,Texas,Wilson County,0.51429,0.5143099999999999
2016,Texas,Winkler County,0.51404,0.51403
2016,Texas,Wise County,0.5143800000000001,0.5144
2016,Texas,Wood County,0.51428,0.5143
2016,Texas,Yoakum County,0.51404,0.51404
2016,Texas,Young County,0.5141100000000001,0.51413
2016,Texas,Zapata County,0.5140699999999999,0.51405
2016,Texas,Zavala County,0.5140699999999999,0.51406
2016,Utah,Beaver County,0.5793699999999999,0.57936
2016,Utah,Box Elder County,0.58202,0.58142
2016,Utah,Cache County,0.58595,0.58424
2016,Utah,Carbon County,0.5802499999999999,0.58014
2016,Utah,Daggett County,0.57907,0.57907
2016,Utah,Davis County,0.59827,0.5943
2016,Utah,Duchesne County,0.58012,0.58001
2016,Utah,Emery County,0.5796,0.57962
2016,Utah,Garfield County,0.5793200000000001,0.57934
2016,Utah,Grand County,0.57963,0.57965
2016,Utah,Iron County,0.58192,0.58124
2016,Utah,Juab County,0.5796,0.5796
2016,Utah,Kane County,0.57948,0.57951
2016,Utah,Millard County,0.57973,0.57977
2016,Utah,Morgan County,0.57961,0.57975
2016,Utah,Piute County,0.57909,0.57909
2016,Utah,Rich County,0.57914,0.57916
2016,Utah,Salt Lake County,0.64708,0.63182
2016,Utah,San Juan County,0.57994,0.57979
2016,Utah,Sanpete County,0.58075,0.58043
2016,Utah,Sevier County,0.5802499999999999,0.58021
2016,Utah,Summit County,0.58153,0.58194
2016,Utah,Tooele County,0.5826100000000001,0.58176
2016,Utah,Uintah County,0.58102,0.5808800000000001
2016,Utah,Utah County,0.61088,0.60457
2016,Utah,Wasatch County,0.58074,0.58077
2016,Utah,Washington County,0.5888300000000001,0.5874
2016,Utah,Wayne County,0.57917,0.57921
2016,Utah,Weber County,0.5938300000000001,0.59091
2016,Vermont,Addison County,0.66053,0.65912
2016,Vermont,Bennington County,0.6602800000000001,0.65833
2016,Vermont,Caledonia County,0.65818,0.6562
2016,Vermont,Chittenden County,0.7020000000000001,0.6968300000000001
2016,Vermont,Essex County,0.65015,0.64971
2016,Vermont,Franklin County,0.6639700000000001,0.66024
2016,Vermont,Grand Isle County,0.65039,0.65039
2016,Vermont,Lamoille County,0.6564,0.65536
2016,Vermont,Orange County,0.65789,0.6565099999999999
2016,Vermont,Orleans County,0.65716,0.65494
2016,Vermont,Rutland County,0.66837,0.6654800000000001
2016,Vermont,Washington County,0.6678000000000001,0.6661100000000001
2016,Vermont,Windham County,0.6629,0.66137
2016,Vermont,Windsor County,0.66727,0.66559
2016,Virginia,Accomack County,0.71997,0.71992
2016,Virginia,Albemarle County,0.7220399999999999,0.7222799999999999
2016,Virginia,Alleghany County,0.71947,0.71943
2016,Virginia,Amelia County,0.71938,0.71941
2016,Virginia,Amherst County,0.71994,0.71989
2016,Virginia,Appomattox County,0.7194499999999999,0.71947
2016,Virginia,Arlington County,0.7261,0.72598
2016,Virginia,Augusta County,0.72124,0.72114
2016,Virginia,Bath County,0.71914,0.7191299999999999
2016,Virginia,Bedford County,0.72131,0.7214700000000001
2016,Virginia,Bland County,0.7192000000000001,0.71918
2016,Virginia,Botetourt County,0.7199899999999999,0.72009
2016,Virginia,Brunswick County,0.7195,0.7194499999999999
2016,Virginia,Buchanan County,0.71968,0.71954
2016,Virginia,Buckingham County,0.7195199999999999,0.71943
2016,Virginia,Campbell County,0.72064,0.72059
2016,Virginia,Caroline County,0.71986,0.7198300000000001
2016,Virginia,Carroll County,0.71989,0.71979
2016,Virginia,Charles City County,0.71922,0.71922
2016,Virginia,Charlotte County,0.71935,0.71934
2016,Virginia,Chesterfield County,0.72847,0.72925
2016,Virginia,Clarke County,0.71942,0.7194799999999999
2016,Virginia,Culpeper County,0.72039,0.72029
2016,Virginia,Cumberland County,0.71929,0.71929
2016,Virginia,Dickenson County,0.7194499999999999,0.71937
2016,Virginia,Dinwiddie County,0.7198300000000001,0.71979
2016,Virginia,Essex County,0.71933,0.71931
2016,Virginia,Fairfax County,0.75105,0.75075
2016,Virginia,Fauquier County,0.72095,0.7211700000000001
2016,Virginia,Floyd County,0.71947,0.71947
2016,Virginia,Fluvanna County,0.71978,0.71979
2016,Virginia,Franklin County,0.7206699999999999,0.72057
2016,Virginia,Frederick County,0.7214100000000001,0.72135
2016,Virginia,Giles County,0.7195,0.7194799999999999
2016,Virginia,Gloucester County,0.7201000000000001,0.72014
2016,Virginia,Goochland County,0.7196899999999999,0.71981
2016,Virginia,Grayson County,0.71946,0.71942
2016,Virginia,Greene County,0.71955,0.71956
2016,Virginia,Greensville County,0.7193600000000001,0.71926
2016,Virginia,Halifax County,0.72003,0.7199899999999999
2016,Virginia,Hanover County,0.72199,0.72265
2016,Virginia,Henrico County,0.7283,0.72847
2016,Virginia,Henry County,0.72053,0.72041
2016,Virginia,Highland County,0.71907,0.71908
2016,Virginia,Isle of Wight County,0.7200700000000001,0.7202
2016,Virginia,James City County,0.7212099999999999,0.7215
2016,Virginia,King and Queen County,0.71922,0.71921
2016,Virginia,King George County,0.7197199999999999,0.7197
2016,Virginia,King William County,0.71947,0.71953
2016,Virginia,Lancaster County,0.71935,0.71939
2016,Virginia,Lee County,0.71973,0.71955
2016,Virginia,Loudoun County,0.72917,0.72954
2016,Virginia,Louisa County,0.72004,0.72002
2016,Virginia,Lunenburg County,0.71937,0.71933
2016,Virginia,Madison County,0.71939,0.71941
2016,Virginia,Mathews County,0.7192700000000001,0.71931
2016,Virginia,Mecklenburg County,0.71993,0.71989
2016,Virginia,Middlesex County,0.71934,0.71935
2016,Virginia,Nelson County,0.7194499999999999,0.7194799999999999
2016,Virginia,New Kent County,0.71962,0.7197100000000001
2016,Virginia,Northampton County,0.7193600000000001,0.7193600000000001
2016,Virginia,Northumberland County,0.71939,0.7194799999999999
2016,Virginia,Nottoway County,0.71947,0.71939
2016,Virginia,Orange County,0.72004,0.72
2016,Virginia,Page County,0.7197100000000001,0.71962
2016,Virginia,Patrick County,0.71955,0.7195
2016,Virginia,Pittsylvania County,0.72085,0.72085
2016,Virginia,Powhatan County,0.71986,0.7199800000000001
2016,Virginia,Prince Edward County,0.71966,0.71953
2016,Virginia,Prince George County,0.7201000000000001,0.71994
2016,Virginia,Prince William County,0.73114,0.72747
2016,Virginia,Pulaski County,0.72004,0.71988
2016,Virginia,Rappahannock County,0.71923,0.71926
2016,Virginia,Richmond County,0.7192700000000001,0.71921
2016,Virginia,Roanoke County,0.72178,0.72193
2016,Virginia,Rockbridge County,0.7196899999999999,0.71963
2016,Virginia,Rockingham County,0.72128,0.72114
2016,Virginia,Russell County,0.71982,0.7197100000000001
2016,Virginia,Scott County,0.71967,0.7195900000000001
2016,Virginia,Shenandoah County,0.72026,0.7201900000000001
2016,Virginia,Smyth County,0.71993,0.7197499999999999
2016,Virginia,Southampton County,0.71954,0.7195199999999999
2016,Virginia,Spotsylvania County,0.72265,0.7226300000000001
2016,Virginia,Stafford County,0.72292,0.72282
2016,Virginia,Surry County,0.7192000000000001,0.71923
2016,Virginia,Sussex County,0.7193600000000001,0.71929
2016,Virginia,Tazewell County,0.72026,0.7200799999999999
2016,Virginia,Warren County,0.72012,0.72004
2016,Virginia,Washington County,0.72063,0.7204999999999999
2016,Virginia,Westmoreland County,0.71953,0.7194799999999999
2016,Virginia,Wise County,0.72016,0.71988
2016,Virginia,Wythe County,0.71986,0.71978
2016,Virginia,York County,0.7209,0.72099
2016,Virginia,Alexandria city,0.72378,0.7233499999999999
2016,Virginia,Bristol city,0.71951,0.71941
2016,Virginia,Buena Vista city,0.71918,0.71914
2016,Virginia,Charlottesville city,0.72045,0.7203
2016,Virginia,Chesapeake city,0.72566,0.7255400000000001
2016,Virginia,Colonial Heights city,0.71951,0.71949
2016,Virginia,Danville city,0.7202,0.7201000000000001
2016,Virginia,Emporia city,0.7191500000000001,0.71914
2016,Virginia,Fairfax city,0.7196899999999999,0.7196899999999999
2016,Virginia,Falls Church city,0.71938,0.7194499999999999
2016,Virginia,Franklin city,0.7192400000000001,0.7192400000000001
2016,Virginia,Fredericksburg city,0.71979,0.71965
2016,Virginia,Galax city,0.71919,0.71914
2016,Virginia,Hampton city,0.7229000000000001,0.7226
2016,Virginia,Harrisonburg city,0.7204600000000001,0.72003
2016,Virginia,Hopewell city,0.71962,0.7195199999999999
2016,Virginia,Lexington city,0.71919,0.71914
2016,Virginia,Lynchburg city,0.72124,0.72107
2016,Virginia,Manassas city,0.72012,0.71989
2016,Virginia,Manassas Park city,0.7194400000000001,0.7193
2016,Virginia,Martinsville city,0.71938,0.71934
2016,Virginia,Newport News city,0.72409,0.723
2016,Virginia,Norfolk city,0.72615,0.7234
2016,Virginia,Norton city,0.71911,0.71909
2016,Virginia,Petersburg city,0.71993,0.7198
2016,Virginia,Poquoson city,0.71935,0.71942
2016,Virginia,Portsmouth city,0.7217,0.72152
2016,Virginia,Richmond city,0.72565,0.72454
2016,Virginia,Staunton city,0.71974,0.71965
2016,Virginia,Suffolk city,0.72149,0.7214499999999999
2016,Virginia,Virginia Beach city,0.73199,0.72905
2016,Virginia,Waynesboro city,0.71963,0.71953
2016,Virginia,Williamsburg city,0.71943,0.7194400000000001
2016,Virginia,Winchester city,0.71978,0.71962
2016,Washington,Adams County,0.6574500000000001,0.65724
2016,Washington,Asotin County,0.65765,0.6575799999999999
2016,Washington,Benton County,0.6622,0.6616200000000001
2016,Washington,Chelan County,0.6591400000000001,0.65865
2016,Washington,Clallam County,0.65929,0.65898
2016,Washington,Clark County,0.66994,0.66875
2016,Washington,Columbia County,0.65712,0.65713
2016,Washington,Cowlitz County,0.66,0.65973
2016,Washington,Douglas County,0.6581199999999999,0.6576900000000001
2016,Washington,Ferry County,0.65723,0.6572100000000001
2016,Washington,Franklin County,0.6591899999999999,0.6582399999999999
2016,Washington,Garfield County,0.6570699999999999,0.6570699999999999
2016,Washington,Grant County,0.6593899999999999,0.6587000000000001
2016,Washington,Grays Harbor County,0.6591,0.6586
2016,Washington,Island County,0.6595,0.65955
2016,Washington,Jefferson County,0.65802,0.65821
2016,Washington,King County,0.71992,0.7116800000000001
2016,Washington,Kitsap County,0.66475,0.66412
2016,Washington,Kittitas County,0.6583199999999999,0.6581
2016,Washington,Klickitat County,0.65763,0.65759
2016,Washington,Lewis County,0.65923,0.6585
2016,Washington,Lincoln County,0.6573,0.6573399999999999
2016,Washington,Mason County,0.65886,0.6586700000000001
2016,Washington,Okanogan County,0.65818,0.65765
2016,Washington,Pacific County,0.65766,0.65764
2016,Washington,Pend Oreille County,0.65739,0.65741
2016,Washington,Pierce County,0.68116,0.67637
2016,Washington,San Juan County,0.65753,0.65764
2016,Washington,Skagit County,0.6605599999999999,0.6602899999999999
2016,Washington,Skamania County,0.6573399999999999,0.6573399999999999
2016,Washington,Snohomish County,0.67943,0.6755800000000001
2016,Washington,Spokane County,0.6712,0.66949
2016,Washington,Stevens County,0.65828,0.6579900000000001
2016,Washington,Thurston County,0.66494,0.6643399999999999
2016,Washington,Wahkiakum County,0.65713,0.65714
2016,Washington,Walla Walla County,0.6587099999999999,0.65818
2016,Washington,Whatcom County,0.6633100000000001,0.6635
2016,Washington,Whitman County,0.65838,0.6577299999999999
2016,Washington,Yakima County,0.66337,0.66134
2016,West Virginia,Barbour County,0.56574,0.5655100000000001
2016,West Virginia,Berkeley County,0.57545,0.5747399999999999
2016,West Virginia,Boone County,0.56636,0.56617
2016,West Virginia,Braxton County,0.56554,0.56527
2016,West Virginia,Brooke County,0.56649,0.5663900000000001
2016,West Virginia,Cabell County,0.57402,0.57221
2016,West Virginia,Calhoun County,0.56479,0.56465
2016,West Virginia,Clay County,0.56491,0.56474
2016,West Virginia,Doddridge County,0.56491,0.5647099999999999
2016,West Virginia,Fayette County,0.5686599999999999,0.56781
2016,West Virginia,Gilmer County,0.56492,0.56463
2016,West Virginia,Grant County,0.56526,0.56524
2016,West Virginia,Greenbrier County,0.56778,0.56751
2016,West Virginia,Hampshire County,0.56648,0.56615
2016,West Virginia,Hancock County,0.56718,0.56717
2016,West Virginia,Hardy County,0.56548,0.5655100000000001
2016,West Virginia,Harrison County,0.5711200000000001,0.5710000000000001
2016,West Virginia,Jackson County,0.56703,0.56704
2016,West Virginia,Jefferson County,0.56972,0.57003
2016,West Virginia,Kanawha County,0.58369,0.58283
2016,West Virginia,Lewis County,0.56573,0.56573
2016,West Virginia,Lincoln County,0.56619,0.56575
2016,West Virginia,Logan County,0.56756,0.56709
2016,West Virginia,McDowell County,0.56602,0.56555
2016,West Virginia,Marion County,0.56992,0.56975
2016,West Virginia,Marshall County,0.56739,0.56728
2016,West Virginia,Mason County,0.5668099999999999,0.56654
2016,West Virginia,Mercer County,0.57034,0.56975
2016,West Virginia,Mineral County,0.56686,0.56686
2016,West Virginia,Mingo County,0.56654,0.56638
2016,West Virginia,Monongalia County,0.5751,0.57297
2016,West Virginia,Morgan County,0.56591,0.56592
2016,West Virginia,Nicholas County,0.56668,0.56636
2016,West Virginia,Ohio County,0.56848,0.56847
2016,West Virginia,Pendleton County,0.5647800000000001,0.56481
2016,West Virginia,Pleasants County,0.56482,0.56479
2016,West Virginia,Pocahontas County,0.56494,0.56491
2016,West Virginia,Preston County,0.56763,0.56717
2016,West Virginia,Putnam County,0.56983,0.57014
2016,West Virginia,Raleigh County,0.57203,0.57136
2016,West Virginia,Randolph County,0.5671,0.56672
2016,West Virginia,Ritchie County,0.56505,0.56501
2016,West Virginia,Roane County,0.56548,0.56531
2016,West Virginia,Summers County,0.56543,0.56522
2016,West Virginia,Taylor County,0.5658,0.5656300000000001
2016,West Virginia,Tucker County,0.56476,0.56487
2016,West Virginia,Tyler County,0.56496,0.56491
2016,West Virginia,Upshur County,0.56655,0.5663
2016,West Virginia,Wayne County,0.56824,0.56779
2016,West Virginia,Webster County,0.56492,0.56474
2016,West Virginia,Wetzel County,0.56566,0.56555
2016,West Virginia,Wirt County,0.56461,0.5646
2016,West Virginia,Wood County,0.5729500000000001,0.57285
2016,West Virginia,Wyoming County,0.56628,0.56596
2016,Wisconsin,Adams County,0.75896,0.7587900000000001
2016,Wisconsin,Ashland County,0.7586700000000001,0.75862
2016,Wisconsin,Barron County,0.7599800000000001,0.7597700000000001
2016,Wisconsin,Bayfield County,0.75869,0.75875
2016,Wisconsin,Brown County,0.7689199999999999,0.76802
2016,Wisconsin,Buffalo County,0.75858,0.75854
2016,Wisconsin,Burnett County,0.7587,0.7586799999999999
2016,Wisconsin,Calumet County,0.76007,0.76008
2016,Wisconsin,Chippewa County,0.76075,0.76047
2016,Wisconsin,Clark County,0.75935,0.7590600000000001
2016,Wisconsin,Columbia County,0.76047,0.7603
2016,Wisconsin,Crawford County,0.75872,0.7585999999999999
2016,Wisconsin,Dane County,0.78106,0.7819400000000001
2016,Wisconsin,Dodge County,0.76191,0.7613599999999999
2016,Wisconsin,Door County,0.75929,0.75937
2016,Wisconsin,Douglas County,0.75993,0.7597400000000001
2016,Wisconsin,Dunn County,0.7598999999999999,0.75973
2016,Wisconsin,Eau Claire County,0.7624299999999999,0.76225
2016,Wisconsin,Florence County,0.7582099999999999,0.7582099999999999
2016,Wisconsin,Fond du Lac County,0.7624200000000001,0.76201
2016,Wisconsin,Forest County,0.7584000000000001,0.75835
2016,Wisconsin,Grant County,0.76019,0.7598900000000001
2016,Wisconsin,Green County,0.7595999999999999,0.7594799999999999
2016,Wisconsin,Green Lake County,0.75881,0.75873
2016,Wisconsin,Iowa County,0.75902,0.75895
2016,Wisconsin,Iron County,0.75827,0.75827
2016,Wisconsin,Jackson County,0.75889,0.75872
2016,Wisconsin,Jefferson County,0.7616200000000001,0.76132
2016,Wisconsin,Juneau County,0.75917,0.7589199999999999
2016,Wisconsin,Kenosha County,0.76506,0.76396
2016,Wisconsin,Kewaunee County,0.75889,0.75884
2016,Wisconsin,La Crosse County,0.7630899999999999,0.7629300000000001
2016,Wisconsin,Lafayette County,0.7587,0.7585999999999999
2016,Wisconsin,Langlade County,0.75886,0.7587900000000001
2016,Wisconsin,Lincoln County,0.75926,0.75914
2016,Wisconsin,Manitowoc County,0.7615099999999999,0.76114
2016,Wisconsin,Marathon County,0.7637999999999999,0.7634099999999999
2016,Wisconsin,Marinette County,0.75983,0.75957
2016,Wisconsin,Marquette County,0.7586700000000001,0.75861
2016,Wisconsin,Menominee County,0.7581699999999999,0.7581
2016,Wisconsin,Milwaukee County,0.79766,0.79217
2016,Wisconsin,Monroe County,0.7598999999999999,0.7595399999999999
2016,Wisconsin,Oconto County,0.7596599999999999,0.75957
2016,Wisconsin,Oneida County,0.75965,0.75964
2016,Wisconsin,Outagamie County,0.76578,0.76534
2016,Wisconsin,Ozaukee County,0.76181,0.7621899999999999
2016,Wisconsin,Pepin County,0.7583199999999999,0.7582899999999999
2016,Wisconsin,Pierce County,0.7597499999999999,0.7596599999999999
2016,Wisconsin,Polk County,0.7598999999999999,0.7597799999999999
2016,Wisconsin,Portage County,0.76105,0.76099
2016,Wisconsin,Price County,0.75862,0.75859
2016,Wisconsin,Racine County,0.76627,0.76536
2016,Wisconsin,Richland County,0.7587600000000001,0.75863
2016,Wisconsin,Rock County,0.76483,0.7639
2016,Wisconsin,Rusk County,0.75862,0.7585500000000001
2016,Wisconsin,St. Croix County,0.76164,0.76168
2016,Wisconsin,Sauk County,0.76075,0.7604500000000001
2016,Wisconsin,Sawyer County,0.75873,0.75861
2016,Wisconsin,Shawano County,0.75979,0.75955
2016,Wisconsin,Sheboygan County,0.7629600000000001,0.7625799999999999
2016,Wisconsin,Taylor County,0.75887,0.75874
2016,Wisconsin,Trempealeau County,0.75924,0.7590699999999999
2016,Wisconsin,Vernon County,0.7592700000000001,0.7591100000000001
2016,Wisconsin,Vilas County,0.759,0.7590600000000001
2016,Wisconsin,Walworth County,0.7624200000000001,0.76197
2016,Wisconsin,Washburn County,0.75871,0.75871
2016,Wisconsin,Washington County,0.7637900000000001,0.7639900000000001
2016,Wisconsin,Waukesha County,0.7752500000000001,0.77633
2016,Wisconsin,Waupaca County,0.7602800000000001,0.76
2016,Wisconsin,Waushara County,0.7591,0.7589400000000001
2016,Wisconsin,Winnebago County,0.7654000000000001,0.7647499999999999
2016,Wisconsin,Wood County,0.76119,0.7609600000000001
2016,Wyoming,Albany County,0.61561,0.61448
2016,Wyoming,Big Horn County,0.60598,0.60586
2016,Wyoming,Campbell County,0.61766,0.61563
2016,Wyoming,Carbon County,0.6073299999999999,0.60671
2016,Wyoming,Converse County,0.60673,0.60698
2016,Wyoming,Crook County,0.60454,0.60487
2016,Wyoming,Fremont County,0.61537,0.61458
2016,Wyoming,Goshen County,0.6067199999999999,0.60634
2016,Wyoming,Hot Springs County,0.6036699999999999,0.60393
2016,Wyoming,Johnson County,0.60498,0.60531
2016,Wyoming,Laramie County,0.63563,0.63237
2016,Wyoming,Lincoln County,0.60823,0.60838
2016,Wyoming,Natrona County,0.62945,0.6267
2016,Wyoming,Niobrara County,0.60291,0.60299
2016,Wyoming,Park County,0.61238,0.6131300000000001
2016,Wyoming,Platte County,0.60512,0.60539
2016,Wyoming,Sheridan County,0.61261,0.6127900000000001
2016,Wyoming,Sublette County,0.60533,0.60527
2016,Wyoming,Sweetwater County,0.61637,0.6146699999999999
2016,Wyoming,Teton County,0.61052,0.61126
2016,Wyoming,Uinta County,0.60854,0.60812
2016,Wyoming,Washakie County,0.6048100000000001,0.60482
2016,Wyoming,Weston County,0.60455,0.60453
2020,Alabama,Autauga County,0.62031,0.62058
2020,Alabama,Baldwin County,0.62773,0.62819
2020,Alabama,Barbour County,0.61905,0.6189800000000001
2020,Alabama,Bibb County,0.61896,0.61889
2020,Alabama,Blount County,0.6204,0.62056
2020,Alabama,Bullock County,0.61843,0.61843
2020,Alabama,Butler County,0.6188199999999999,0.61888
2020,Alabama,Calhoun County,0.62275,0.62274
2020,Alabama,Chambers County,0.61941,0.61942
2020,Alabama,Cherokee County,0.6191599999999999,0.61914
2020,Alabama,Chilton County,0.61982,0.61979
2020,Alabama,Choctaw County,0.61854,0.61869
2020,Alabama,Clarke County,0.6189800000000001,0.61922
2020,Alabama,Clay County,0.61856,0.61864
2020,Alabama,Cleburne County,0.6186200000000001,0.6186699999999999
2020,Alabama,Coffee County,0.62019,0.62007
2020,Alabama,Colbert County,0.62036,0.62059
2020,Alabama,Conecuh County,0.61851,0.6186
2020,Alabama,Coosa County,0.61848,0.61851
2020,Alabama,Covington County,0.61956,0.6196200000000001
2020,Alabama,Crenshaw County,0.61857,0.61861
2020,Alabama,Cullman County,0.62153,0.62189
2020,Alabama,Dale County,0.62003,0.61983
2020,Alabama,Dallas County,0.61948,0.61966
2020,Alabama,DeKalb County,0.62092,0.62073
2020,Alabama,Elmore County,0.62144,0.62181
2020,Alabama,Escambia County,0.61952,0.61948
2020,Alabama,Etowah County,0.62232,0.62244
2020,Alabama,Fayette County,0.61869,0.61881
2020,Alabama,Franklin County,0.61927,0.61917
2020,Alabama,Geneva County,0.61911,0.61917
2020,Alabama,Greene County,0.61834,0.61844
2020,Alabama,Hale County,0.61861,0.6187400000000001
2020,Alabama,Henry County,0.6187400000000001,0.6188600000000001
2020,Alabama,Houston County,0.62242,0.62229
2020,Alabama,Jackson County,0.62021,0.6202000000000001
2020,Alabama,Jefferson County,0.64509,0.6482800000000001
