year,fips,ALAND,AWATER,image_name
2020,31163,1465552766,14998613,Sherman_31163
2020,31165,5352785007,1665309,Sioux_31165
2020,31167,1107500711,8789496,Stanton_31167
2020,31169,1486153254,3025339,Thayer_31169
2020,31171,1845564903,2028433,Thomas_31171
2020,31173,1019377275,6458648,Thurston_31173
2020,31175,1471402764,6076916,Valley_31175
2020,31177,1009985085,8392880,Washington_31177
2020,31179,1147147000,1084590,Wayne_31179
2020,31181,1489017942,337241,Webster_31181
2020,31183,1489717908,1059454,Wheeler_31183
2020,31185,1482794081,8595055,York_31185
2020,32001,12820847811,190742991,Churchill_32001
2020,32003,20439281712,438410943,Clark_32003
2020,32005,1840147662,72317573,Douglas_32005
2020,32007,44479019310,74784559,Elko_32007
2020,32009,9277050177,18552010,Esmeralda_32009
2020,32011,10814982421,11058701,Eureka_32011
2020,32013,24969535443,44194837,Humboldt_32013
2020,32015,14294783161,662270,Lander_32015
2020,32017,27540342252,9802713,Lincoln_32017
2020,32019,5187939862,59489121,Lyon_32019
2020,32021,9715777470,155864513,Mineral_32021
2020,32023,47090939212,43207981,Nye_32023
2020,32027,15634691970,79934815,Pershing_32027
2020,32029,683182692,1881025,Storey_32029
2020,32031,16358045234,582737534,Washoe_32031
2020,32033,23016356483,23426584,White_Pine_32033
2020,32510,374341372,32594082,Carson_City_32510
2020,33001,1040779615,176541257,Belknap_33001
2020,33003,2413515434,159620276,Carroll_33003
2020,33005,1830367250,57589051,Cheshire_33005
2020,33007,4647923092,92546791,Coos_33007
2020,33009,4425249894,106463952,Grafton_33009
2020,33011,2270191096,41320770,Hillsborough_33011
2020,33013,2416197730,57178203,Merrimack_33013
2020,33015,1801055120,258626550,Rockingham_33015
2020,33017,951743430,39154073,Strafford_33017
2020,33019,1393091317,36932078,Sullivan_33019
2020,34001,1438774368,301270979,Atlantic_34001
2020,34003,602918754,35387155,Bergen_34003
2020,34005,2070157273,54113878,Burlington_34005
2020,34007,573315345,15699106,Camden_34007
2020,34009,651437935,955149083,Cape_May_34009
2020,34011,1251898249,503713126,Cumberland_34011
2020,34013,326557433,8638155,Essex_34013
2020,34015,833976887,38259771,Gloucester_34015
2020,34017,119640822,41836491,Hudson_34017
2020,34019,1108086284,24761598,Hunterdon_34019
2020,34021,581297767,11434809,Mercer_34021
2020,34023,800881307,35356734,Middlesex_34023
2020,34025,1212585330,500431205,Monmouth_34025
2020,34027,1193911893,53230151,Morris_34027
2020,34029,1627252596,742162038,Ocean_34029
2020,34031,481772300,32052581,Passaic_34031
2020,34033,859519174,105385672,Salem_34033
2020,34035,781829190,7996119,Somerset_34035
2020,34037,1343325260,43712954,Sussex_34037
2020,34039,266163567,6847407,Union_34039
2020,34041,923435921,15822933,Warren_34041
2020,35001,3007611393,15882874,Bernalillo_35001
2020,35003,17933561654,14193499,Catron_35003
2020,35005,15713914833,20472234,Chaves_35005
2020,35006,11758505167,5554598,Cibola_35006
2020,35007,9733113274,26296498,Colfax_35007
2020,35009,3640295680,7992977,Curry_35009
2020,35011,6016818946,29090018,De_Baca_35011
2020,35013,9863163868,17594250,Doña_Ana_35013
2020,35015,10816688007,56493049,Eddy_35015
2020,35017,10259478771,15294669,Grant_35017
2020,35019,7847072132,2887948,Guadalupe_35019
2020,35021,5504963122,1162620,Harding_35021
2020,35023,8905761778,23581028,Hidalgo_35023
2020,35025,11374066527,8147103,Lea_35025
2020,35027,12512530053,554839,Lincoln_35027
2020,35028,282626748,208105,Los_Alamos_35028
2020,35029,7679776933,433660,Luna_35029
2020,35031,14118189396,12689169,McKinley_35031
2020,35033,4988962636,6093304,Mora_35033
2020,35035,17126455954,36944199,Otero_35035
2020,35037,7443508559,18554572,Quay_35037
2020,35039,15179593238,91463246,Rio_Arriba_35039
2020,35041,6335242832,18679734,Roosevelt_35041
2020,35043,9609358325,10852151,Sandoval_35043
2020,35045,14289563220,54895407,San_Juan_35045
2020,35047,12228666259,51380263,San_Miguel_35047
2020,35049,4947861287,2643021,Santa_Fe_35049
2020,35051,10829279105,147645503,Sierra_35051
2020,35053,17214061665,4843011,Socorro_35053
2020,35055,5704119616,3383128,Taos_35055
2020,35057,8664061384,2316559,Torrance_35057
2020,35059,9906834380,15498790,Union_35059
2020,35061,2762854193,2760089,Valencia_35061
2020,36001,1354273421,26971925,Albany_36001
2020,36003,2666225086,12989848,Allegany_36003
2020,36005,109224611,39362153,Bronx_36005
2020,36007,1827594819,25109986,Broome_36007
2020,36009,3388125876,36783591,Cattaraugus_36009
2020,36011,1791190744,445707952,Cayuga_36011
2020,36013,2746454150,1139025723,Chautauqua_36013
2020,36015,1054988422,8875327,Chemung_36015
2020,36017,2314393901,13046917,Chenango_36017
2020,36019,2687763026,206582007,Clinton_36019
2020,36021,1643770717,35071400,Columbia_36021
2020,36023,1291817953,7110638,Cortland_36023
2020,36025,3736306657,64163829,Delaware_36025
2020,36027,2060721458,76913171,Dutchess_36027
2020,36029,2700660508,476879106,Erie_36029
2020,36031,4646753187,316350557,Essex_36031
2020,36033,4219857155,176622254,Franklin_36033
2020,36035,1283234687,96916403,Fulton_36035
2020,36037,1276705561,6137411,Genesee_36037
2020,36039,1676140499,28201061,Greene_36039
2020,36041,4447989312,234204424,Hamilton_36041
2020,36043,3655871582,120356396,Herkimer_36043
2020,36045,3285929042,1524605118,Jefferson_36045
2020,36047,179684485,71158757,Kings_36047
2020,36049,3301307189,39612949,Lewis_36049
2020,36051,1636254771,22005356,Livingston_36051
2020,36053,1696054036,16691322,Madison_36053
2020,36055,1701475181,1838271361,Monroe_36055
2020,36057,1044051408,18614750,Montgomery_36057
2020,36059,736959587,437291722,Nassau_36059
2020,36061,58679457,29014840,New_York_36061
2020,36063,1352887560,1598842379,Niagara_36063
2020,36065,3139921908,117357161,Oneida_36065
2020,36067,2016027798,70512843,Onondaga_36067
2020,36069,1668147120,47854414,Ontario_36069
2020,36071,2103893102,68032228,Orange_36071
2020,36073,1013366838,1103741900,Orleans_36073
2020,36075,2464751380,933476017,Oswego_36075
2020,36077,2594487152,36314099,Otsego_36077
2020,36079,596224258,41226168,Putnam_36079
2020,36081,281594050,188444349,Queens_36081
2020,36083,1689859763,33525770,Rensselaer_36083
2020,36085,148982680,117441533,Richmond_36085
2020,36087,449217749,66844037,Rockland_36087
2020,36089,6939914687,367260873,St._Lawrence_36089
2020,36091,2097880439,87571790,Saratoga_36091
2020,36093,529862599,12594060,Schenectady_36093
2020,36095,1610503552,11676951,Schoharie_36095
2020,36097,850405404,36246373,Schuyler_36097
2020,36099,838372770,172818530,Seneca_36099
2020,36101,3601398422,35039875,Steuben_36101
2020,36103,2359930478,3786764809,Suffolk_36103
2020,36105,2507484145,73737483,Sullivan_36105
2020,36107,1343600014,11044570,Tioga_36107
2020,36109,1229316849,43785776,Tompkins_36109
2020,36111,2911757764,94596811,Ulster_36111
2020,36113,2246082354,166754984,Warren_36113
2020,36115,2152713650,38126949,Washington_36115
2020,36117,1563912969,2018185131,Wayne_36117
2020,36119,1115568257,179637627,Westchester_36119
2020,36121,1535219438,9158067,Wyoming_36121
2020,36123,875777224,97488350,Yates_36123
2020,37001,1096735775,27940817,Alamance_37001
2020,37003,673358184,9445988,Alexander_37003
2020,37005,608220280,3687222,Alleghany_37005
2020,37007,1376478143,14603213,Anson_37007
2020,37009,1104018852,8062960,Ashe_37009
2020,37011,640602137,445285,Avery_37011
2020,37013,2156776424,336988229,Beaufort_37013
2020,37015,1810858588,109120751,Bertie_37015
2020,37017,2266321541,33022256,Bladen_37017
2020,37019,2201703879,516599618,Brunswick_37019
2020,37021,1700318978,8942802,Buncombe_37021
2020,37023,1311146879,20719897,Burke_37023
2020,37025,935587407,6985702,Cabarrus_37025
2020,37027,1222184251,7052759,Caldwell_37027
2020,37029,622452109,181109482,Camden_37029
2020,37031,1314689449,2131061128,Carteret_37031
2020,37033,1101694783,8641803,Caswell_37033
2020,37035,1039553245,37942736,Catawba_37035
2020,37037,1765540358,70582736,Chatham_37037
2020,37039,1179845613,28813485,Cherokee_37039
2020,37041,447179939,157966156,Chowan_37041
2020,37043,556804503,15017755,Clay_37043
2020,37045,1202400603,10177696,Cleveland_37045
2020,37047,2429722353,43711694,Columbus_37047
2020,37049,1830014545,172777667,Craven_37049
2020,37051,1690112815,15336702,Cumberland_37051
2020,37053,678341928,685097880,Currituck_37053
2020,37055,992558307,3000513520,Dare_37055
2020,37057,1432724907,37608507,Davidson_37057
2020,37059,682977540,7511429,Davie_37059
2020,37061,2110115795,14237879,Duplin_37061
2020,37063,742095312,29365150,Durham_37063
2020,37065,1309074148,3705924,Edgecombe_37065
2020,37067,1056328480,11658537,Forsyth_37067
2020,37069,1273761673,7173998,Franklin_37069
2020,37071,921392674,20546046,Gaston_37071
2020,37073,882181709,13292008,Gates_37073
2020,37075,756189029,25057776,Graham_37075
2020,37077,1377850210,14503653,Granville_37077
2020,37079,690838977,1229492,Greene_37079
2020,37081,1672930669,30338415,Guilford_37081
2020,37083,1874472930,16919664,Halifax_37083
2020,37085,1540870386,16294103,Harnett_37085
2020,37087,1433713844,2438478,Haywood_37087
2020,37089,965934305,5531390,Henderson_37089
2020,37091,914689325,18737418,Hertford_37091
2020,37093,1010491623,3949309,Hoke_37093
2020,37095,1585966933,2192929400,Hyde_37095
2020,37097,1487711608,59528166,Iredell_37097
2020,37099,1271961081,9754332,Jackson_37099
2020,37101,2051313884,9394347,Johnston_37101
2020,37103,1220836958,6031825,Jones_37103
2020,37105,660607451,10725289,Lee_37105
2020,37107,1033630013,5900299,Lenoir_37107
2020,37109,766239897,23350160,Lincoln_37109
2020,37111,1139476689,13977729,McDowell_37111
2020,37113,1335344502,10604264,Macon_37113
2020,37115,1164498325,4840167,Madison_37115
2020,37117,1182102539,746610,Martin_37117
2020,37119,1356130079,58209535,Mecklenburg_37119
2020,37121,573036225,1632150,Mitchell_37121
2020,37123,1273075626,25886753,Montgomery_37123
2020,37125,1806983006,20712954,Moore_37125
2020,37127,1399742831,6174819,Nash_37127
2020,37129,497937486,353803887,New_Hanover_37129
2020,37131,1390032558,35891384,Northampton_37131
2020,37133,1973765096,370675285,Onslow_37133
2020,37135,1029673918,8806896,Orange_37135
2020,37137,871570771,583036551,Pamlico_37137
2020,37139,587622471,161739148,Pasquotank_37139
2020,37141,2256645359,162833419,Pender_37141
2020,37143,640173980,211755191,Perquimans_37143
2020,37145,1016154887,31205409,Person_37145
2020,37147,1689621009,8246941,Pitt_37147
2020,37149,615606322,1964035,Polk_37149
2020,37151,2026242785,19753287,Randolph_37151
2020,37153,1226849523,15575098,Richmond_37153
2020,37155,2453481924,5076395,Robeson_37155
2020,37157,1465005024,18436435,Rockingham_37157
2020,37159,1325058763,31968195,Rowan_37159
2020,37161,1464476090,4692959,Rutherford_37161
2020,37163,2449946536,4923828,Sampson_37163
2020,37165,826569986,3842049,Scotland_37165
2020,37167,1023250040,25187035,Stanly_37167
2020,37169,1163797562,17578802,Stokes_37169
2020,37171,1379543658,10390865,Surry_37171
2020,37173,1366810476,32416167,Swain_37173
2020,37175,979943597,5091023,Transylvania_37175
2020,37177,1012106669,534571696,Tyrrell_37177
2020,37179,1638778990,17891392,Union_37179
2020,37181,653701481,42190675,Vance_37181
2020,37183,2161570492,58082284,Wake_37183
2020,37185,1112117461,38615564,Warren_37185
2020,37187,897456201,195282199,Washington_37187
2020,37189,809210954,2275614,Watauga_37189
2020,37191,1434651139,9842326,Wayne_37191
2020,37193,1952020337,6854041,Wilkes_37193
2020,37195,952013027,14332439,Wilson_37195
2020,37197,867496112,7176192,Yadkin_37197
2020,37199,809610024,1524558,Yancey_37199
2020,38001,2557733900,2894336,Adams_38001
2020,38003,3863118053,56580900,Barnes_38003
2020,38005,3596341058,131678182,Benson_38005
2020,38007,2974571272,11986463,Billings_38007
2020,38009,4322321796,74690378,Bottineau_38009
2020,38011,3009070657,13583664,Bowman_38011
2020,38013,2858360401,65734594,Burke_38013
2020,38015,4228659158,92691317,Burleigh_38015
2020,38017,4571159457,7449198,Cass_38017
2020,38019,3856816536,53639348,Cavalier_38019
2020,38021,2930554406,27619632,Dickey_38021
2020,38023,3266310803,86676913,Divide_38023
2020,38025,5201969430,190528746,Dunn_38025
2020,38027,1632310789,36012936,Eddy_38027
2020,38029,3910888908,117348492,Emmons_38029
2020,38031,1642258774,33103934,Foster_38031
2020,38033,2592280440,4148883,Golden_Valley_38033
2020,38035,3719806628,8267352,Grand_Forks_38035
2020,38037,4297393836,17563450,Grant_38037
2020,38039,1835486224,20446712,Griggs_38039
2020,38041,2932485810,4008872,Hettinger_38041
2020,38043,3499233947,211737414,Kidder_38043
2020,38045,2968139583,12824671,LaMoure_38045
2020,38047,2570819037,47710154,Logan_38047
2020,38049,4853487954,97323497,McHenry_38049
2020,38051,2524106808,51795568,McIntosh_38051
2020,38053,7148712746,260119355,McKenzie_38053
2020,38055,5465546324,563843611,McLean_38055
2020,38057,2700790007,180823534,Mercer_38057
2020,38059,4988026151,49931487,Morton_38059
2020,38061,4727150568,301102218,Mountrail_38061
2020,38063,2542889235,70073746,Nelson_38063
2020,38065,1871017444,22475760,Oliver_38065
2020,38067,2896993132,7008436,Pembina_38067
2020,38069,2637345167,166227817,Pierce_38069
2020,38071,3070086477,299504065,Ramsey_38071
2020,38073,2233792873,3582338,Ransom_38073
2020,38075,2272050275,40658499,Renville_38075
2020,38077,3718378999,25035244,Richland_38077
2020,38079,2338867291,94423046,Rolette_38079
2020,38081,2223461624,21731922,Sargent_38081
2020,38083,2518053323,86198839,Sheridan_38083
2020,38085,2833580511,88449896,Sioux_38085
2020,38087,3147520227,10980609,Slope_38087
2020,38089,3457408932,14023939,Stark_38089
2020,38091,1844441513,8435674,Steele_38091
2020,38093,5754703480,197271625,Stutsman_38093
2020,38095,2655029704,42795048,Towner_38095
2020,38097,2232235426,1462184,Traill_38097
2020,38099,3319346397,32181391,Walsh_38099
2020,38101,5213719156,111244414,Ward_38101
2020,38103,3290664846,51166900,Wells_38103
2020,38105,5380959456,181836562,Williams_38105
2020,39001,1512221266,6250108,Adams_39001
2020,39003,1042587389,11152061,Allen_39003
2020,39005,1095530837,9966470,Ashland_39005
2020,39007,1818345034,1724513202,Ashtabula_39007
2020,39009,1304431980,12361693,Athens_39009
2020,39011,1039590216,1339586,Auglaize_39011
2020,39013,1378201570,23693388,Belmont_39013
2020,39015,1267911780,8879057,Brown_39015
2020,39017,1208290720,9175913,Butler_39017
2020,39019,1022040910,11183048,Carroll_39019
2020,39021,1111077538,2173115,Champaign_39021
2020,39023,1027907500,14611224,Clark_39023
2020,39025,1172125417,19874912,Clermont_39025
2020,39027,1058609496,9329331,Clinton_39027
2020,39029,1377658471,7277033,Columbiana_39029
2020,39031,1460721942,9128742,Coshocton_39031
2020,39033,1040619652,2359514,Crawford_39033
2020,39035,1184169986,2041734546,Cuyahoga_39035
2020,39037,1549077535,4244898,Darke_39037
2020,39039,1065649888,7073996,Defiance_39039
2020,39041,1147744276,36698376,Delaware_39041
2020,39043,650833148,969939819,Erie_39043
2020,39045,1306299961,10869534,Fairfield_39045
2020,39047,1052469885,1694038,Fayette_39047
2020,39049,1378954535,29030507,Franklin_39049
2020,39051,1050103237,4586248,Fulton_39051
2020,39053,1208305870,12087309,Gallia_39053
2020,39055,1036773963,20701156,Geauga_39055
2020,39057,1071111594,6802048,Greene_39057
2020,39059,1352631217,15666081,Guernsey_39059
2020,39061,1049999679,18733344,Hamilton_39061
2020,39063,1376124980,6021322,Hancock_39063
2020,39065,1218033114,630279,Hardin_39065
2020,39067,1042032641,21847163,Harrison_39067
2020,39069,1077461417,9687647,Henry_39069
2020,39071,1432479980,12194983,Highland_39071
2020,39073,1091289821,5955974,Hocking_39073
2020,39075,1094559493,3694365,Holmes_39075
2020,39077,1274903645,8628942,Huron_39077
2020,39079,1088598926,3167846,Jackson_39079
2020,39081,1057037100,7335056,Jefferson_39081
2020,39083,1361036418,10721050,Knox_39083
2020,39085,593807529,1942301385,Lake_39085
2020,39087,1174282178,10029914,Lawrence_39087
2020,39089,1767478856,12761090,Licking_39089
2020,39091,1187523861,21593253,Logan_39091
2020,39093,1270483156,1119495057,Lorain_39093
2020,39095,879723724,663488658,Lucas_39095
2020,39097,1206451441,2129636,Madison_39097
2020,39099,1065748187,35455920,Mahoning_39099
2020,39101,1045853061,908577,Marion_39101
2020,39103,1091571154,4196171,Medina_39103
2020,39105,1113957873,7519818,Meigs_39105
2020,39107,1197732211,28431995,Mercer_39107
2020,39109,1052883435,7924128,Miami_39109
2020,39111,1180317743,4495411,Monroe_39111
2020,39113,1194894576,7494897,Montgomery_39113
2020,39115,1078538282,13868572,Morgan_39115
2020,39117,1051881045,2819351,Morrow_39117
2020,39119,1721165826,20823924,Muskingum_39119
2020,39121,1030846430,16984489,Noble_39121
2020,39123,659680522,855661999,Ottawa_39123
2020,39125,1078561237,6245396,Paulding_39125
2020,39127,1056544080,11790392,Perry_39127
2020,39129,1298175095,13790234,Pickaway_39129
2020,39131,1140325072,9566957,Pike_39131
2020,39133,1262372713,43125087,Portage_39133
2020,39135,1098741137,6062721,Preble_39135
2020,39137,1249783612,4544874,Putnam_39137
2020,39139,1282631596,12560134,Richland_39139
2020,39141,1784931094,9994410,Ross_39141
2020,39143,1057351022,24514231,Sandusky_39143
2020,39145,1580267231,16098454,Scioto_39145
2020,39147,1427151728,4576816,Seneca_39147
2020,39149,1055922239,7802978,Shelby_39149
2020,39151,1489930012,13646459,Stark_39151
2020,39153,1069129523,19007561,Summit_39153
2020,39155,1600873954,47856112,Trumbull_39155
2020,39157,1469530293,10408848,Tuscarawas_39157
2020,39159,1118250640,13288444,Union_39159
2020,39161,1059692855,3287921,Van_Wert_39161
2020,39163,1068008168,6781751,Vinton_39163
2020,39165,1039691291,15679747,Warren_39165
2020,39167,1636805226,20784952,Washington_39167
2020,39169,1436897054,5040384,Wayne_39169
2020,39171,1089503875,6299797,Williams_39171
2020,39173,1598441996,8718771,Wood_39173
2020,39175,1053812244,1783532,Wyandot_39175
2020,40001,1486337779,8872711,Adair_40001
2020,40003,2244392662,38546676,Alfalfa_40003
2020,40005,2526392908,37288841,Atoka_40005
2020,40007,4700407073,7347161,Beaver_40007
2020,40009,2335328724,5521744,Beckham_40009
2020,40011,2404772749,26855431,Blaine_40011
2020,40013,2342004162,102054905,Bryan_40013
2020,40015,3309366441,32099077,Caddo_40015
2020,40017,2322112746,23146755,Canadian_40017
2020,40019,2129498353,29985414,Carter_40019
2020,40021,1940228933,69661251,Cherokee_40021
2020,40023,1995267309,75490278,Choctaw_40023
2020,40025,4752131817,15923999,Cimarron_40025
2020,40027,1395746346,49228091,Cleveland_40027
2020,40029,1338430448,12080006,Coal_40029
2020,40031,2769531008,37661894,Comanche_40031
2020,40033,1638527162,23982249,Cotton_40033
2020,40035,1971642557,3649781,Craig_40035
2020,40037,2460339013,50693031,Creek_40037
2020,40039,2560924936,34326632,Custer_40039
2020,40041,1910896810,140365481,Delaware_40041
2020,40043,2589024038,22668882,Dewey_40043
2020,40045,3189509979,952235,Ellis_40045
2020,40047,2741521323,4075930,Garfield_40047
2020,40049,2077537531,30028869,Garvin_40049
2020,40051,2850386659,11374380,Grady_40051
2020,40053,2591904426,7042653,Grant_40053
2020,40055,1655740225,11148547,Greer_40055
2020,40057,1391491971,3800411,Harmon_40057
2020,40059,2689919591,5259447,Harper_40059
2020,40061,1493711222,126247870,Haskell_40061
2020,40063,2083569822,26467409,Hughes_40063
2020,40065,2078860507,4114418,Jackson_40065
2020,40067,1965685986,39417590,Jefferson_40067
2020,40069,1665488606,39648977,Johnston_40069
2020,40071,2381745586,65578499,Kay_40071
2020,40073,2326010568,20607580,Kingfisher_40073
2020,40075,2629039886,40296743,Kiowa_40075
2020,40077,1870243094,18243671,Latimer_40077
2020,40079,4116554962,49752941,Le_Flore_40079
2020,40081,2466633022,34719802,Lincoln_40081
2020,40083,1926268079,13203700,Logan_40083
2020,40085,1331030675,47500741,Love_40085
2020,40087,1478150668,24712058,McClain_40087
2020,40089,4793464447,133974862,McCurtain_40089
2020,40091,1601354473,242872388,McIntosh_40091
2020,40093,2473438554,7651007,Major_40093
2020,40095,962153982,143719930,Marshall_40095
2020,40097,1697465421,72894996,Mayes_40097
2020,40099,1078405801,22710695,Murray_40099
2020,40101,2099505291,76120773,Muskogee_40101
2020,40103,1895123227,28103707,Noble_40103
2020,40105,1465460408,38903890,Nowata_40105
2020,40107,1601799648,26649719,Okfuskee_40107
2020,40109,1836035445,24720769,Oklahoma_40109
2020,40111,1806369917,12960866,Okmulgee_40111
2020,40113,5818687717,148721112,Osage_40113
2020,40115,1219410534,35714103,Ottawa_40115
2020,40117,1472027960,68849518,Pawnee_40117
2020,40119,1773885850,31991880,Payne_40119
2020,40121,3381286065,187418802,Pittsburg_40121
2020,40123,1865856327,12574651,Pontotoc_40123
2020,40125,2040375639,14845673,Pottawatomie_40125
2020,40127,3614424074,69997262,Pushmataha_40127
2020,40129,2955524813,13688537,Roger_Mills_40129
2020,40131,1750176503,92946097,Rogers_40131
2020,40133,1639028938,19925657,Seminole_40133
2020,40135,1744515638,105111277,Sequoyah_40135
2020,40137,2253830200,54833890,Stephens_40137
2020,40139,5286873570,19218939,Texas_40139
2020,40141,2256226948,20895054,Tillman_40141
2020,40143,1476854490,42988163,Tulsa_40143
2020,40145,1455356144,74815302,Wagoner_40145
2020,40147,1076201527,22871165,Washington_40147
2020,40149,2597989577,14579003,Washita_40149
2020,40151,3331971784,9081295,Woods_40151
2020,40153,3218801191,9693573,Woodward_40153
2020,41001,7945996788,51832631,Baker_41001
2020,41003,1748712468,7740248,Benton_41003
2020,41005,4845019827,31883427,Clackamas_41005
2020,41007,2144846710,661654767,Clatsop_41007
2020,41009,1705984341,78454245,Columbia_41009
2020,41011,4133788140,544653413,Coos_41011
2020,41013,7715390857,21004473,Crook_41013
2020,41015,4217489863,934614482,Curry_41015
2020,41017,7815593157,94707741,Deschutes_41017
2020,41019,13042430333,251869766,Douglas_41019
2020,41021,3120213943,46914702,Gilliam_41021
2020,41023,11726925905,1893807,Grant_41023
2020,41025,26248072905,241568254,Harney_41025
2020,41027,1352200146,29043701,Hood_River_41027
2020,41029,7208590231,46774125,Jackson_41029
2020,41031,4614583047,26212115,Jefferson_41031
2020,41033,4244080762,5631773,Josephine_41033
2020,41035,15410368803,484957652,Klamath_41035
2020,41037,21078901111,568489460,Lake_41037
2020,41039,11795042046,436061004,Lane_41039
2020,41041,2540730649,553147948,Lincoln_41041
2020,41043,5929198839,50052279,Linn_41043
2020,41045,25609051307,108997319,Malheur_41045
2020,41047,3059028016,26557042,Marion_41047
2020,41049,5259046087,44372730,Morrow_41049
2020,41051,1116697857,88087483,Multnomah_41051
2020,41053,1918983379,8146766,Polk_41053
2020,41055,2133151635,19617472,Sherman_41055
2020,41057,2855123461,595798340,Tillamook_41057
2020,41059,8327972955,41622675,Umatilla_41059
2020,41061,5275651490,4936782,Union_41061
2020,41063,8147835333,14191752,Wallowa_41063
2020,41065,6167113903,35722738,Wasco_41065
2020,41067,1875855599,6118186,Washington_41067
2020,41069,4444475029,1241033,Wheeler_41069
2020,41071,1854279942,6381028,Yamhill_41071
2020,42001,1343400759,7771555,Adams_42001
2020,42003,1890571829,37043982,Allegheny_42003
2020,42005,1692093647,27586728,Armstrong_42005
2020,42007,1125854819,24162295,Beaver_42007
2020,42009,2621693106,12005858,Bedford_42009
2020,42011,2218072312,24220127,Berks_42011
2020,42013,1360458062,3294803,Blair_42013
2020,42015,2971943389,35199970,Bradford_42015
2020,42017,1565303838,45293815,Bucks_42017
2020,42019,2044759924,15994811,Butler_42019
2020,42021,1780643391,13523237,Cambria_42021
2020,42023,1026239931,5653230,Cameron_42023
2020,42025,987623689,15827992,Carbon_42025
2020,42027,2871539708,11177389,Centre_42027
2020,42029,1943905797,22412288,Chester_42029
2020,42031,1556156259,23331583,Clarion_42031
2020,42033,2966379119,23934013,Clearfield_42033
2020,42035,2299868386,23178644,Clinton_42035
2020,42037,1251512004,18600496,Columbia_42037
2020,42039,2621988043,65389924,Crawford_42039
2020,42041,1412785599,12511257,Cumberland_42041
2020,42043,1359407363,86209037,Dauphin_42043
2020,42045,476078155,17582462,Delaware_42045
2020,42047,2141664734,12791578,Elk_42047
2020,42049,2069174742,1966242081,Erie_42049
2020,42051,2048054606,20636363,Fayette_42051
2020,42053,1106595595,8369675,Forest_42053
2020,42055,2000245527,1547615,Franklin_42055
2020,42057,1133252795,1305486,Fulton_42057
2020,42059,1491658046,5296803,Greene_42059
2020,42061,2265337347,37851956,Huntingdon_42061
2020,42063,2142965919,18089072,Indiana_42063
2020,42065,1689799787,11306232,Jefferson_42065
2020,42067,1013697487,5502986,Juniata_42067
2020,42069,1188837920,15915780,Lackawanna_42069
2020,42071,2444751632,103368819,Lancaster_42071
2020,42073,925571230,11444141,Lawrence_42073
2020,42075,937148912,1722125,Lebanon_42075
2020,42077,894405982,7476005,Lehigh_42077
2020,42079,2304216457,42104537,Luzerne_42079
2020,42081,3182886778,38917581,Lycoming_42081
2020,42083,2537395850,13034578,McKean_42083
2020,42085,1741819732,26010715,Mercer_42085
2020,42087,1064602254,9507394,Mifflin_42087
2020,42089,1575636945,22673964,Monroe_42089
2020,42091,1250887844,10984167,Montgomery_42091
2020,42093,337322557,5408350,Montour_42093
2020,42095,957745652,19058409,Northampton_42095
2020,42097,1185344304,50674892,Northumberland_42097
2020,42099,1428247558,10591170,Perry_42099
2020,42101,347981634,21606282,Philadelphia_42101
2020,42103,1411272636,56780870,Pike_42103
2020,42105,2800422768,558970,Potter_42105
2020,42107,2016509909,10820294,Schuylkill_42107
2020,42109,851547199,7158854,Snyder_42109
2020,42111,2784357763,17118618,Somerset_42111
2020,42113,1165337409,6617028,Sullivan_42113
2020,42115,2132849539,22384976,Susquehanna_42115
2020,42117,2936540901,8279675,Tioga_42117
2020,42119,818313044,4622034,Union_42119
2020,42121,1746337768,22149577,Venango_42121
2020,42123,2290280119,37368145,Warren_42123
2020,42125,2219644652,9945723,Washington_42125
2020,42127,1879734030,64785676,Wayne_42127
2020,42129,2661762744,21294228,Westmoreland_42129
2020,42131,1029198657,20028557,Wyoming_42131
2020,42133,2342295972,16503210,York_42133
2020,44001,62500772,53359134,Bristol_44001
2020,44003,436584631,50690252,Kent_44003
2020,44005,265293780,547001789,Newport_44005
2020,44007,1060552463,67870199,Providence_44007
2020,44009,852827573,604769755,Washington_44009
2020,45001,1272184102,53221051,Abbeville_45001
2020,45003,2773070087,24554643,Aiken_45003
2020,45005,1056960693,11194313,Allendale_45005
2020,45007,1848872592,108544389,Anderson_45007
2020,45009,1018815104,5686290,Bamberg_45009
2020,45011,1420294945,23008122,Barnwell_45011
2020,45013,1491928837,899873956,Beaufort_45013
2020,45015,2858362692,337375088,Berkeley_45015
2020,45017,987179024,29351080,Calhoun_45017
2020,45019,2377554566,1139619647,Charleston_45019
2020,45021,1017770812,11691708,Cherokee_45021
2020,45023,1503905790,14249301,Chester_45023
2020,45025,2069364013,17265236,Chesterfield_45025
2020,45027,1572656992,229097204,Clarendon_45027
2020,45029,2736331638,198865069,Colleton_45029
2020,45031,1451917179,14668340,Darlington_45031
2020,45033,1049117525,4541557,Dillon_45033
2020,45035,1472652734,6706075,Dorchester_45035
2020,45037,1296833562,16298644,Edgefield_45037
2020,45039,1777521260,61063162,Fairfield_45039
2020,45041,2073299557,9766894,Florence_45041
2020,45043,2107246447,572958789,Georgetown_45043
2020,45045,2035557951,24973599,Greenville_45045
2020,45047,1180009081,21260069,Greenwood_45047
2020,45049,1450327687,7072565,Hampton_45049
2020,45051,2935248129,314476303,Horry_45051
2020,45053,1696857613,120228675,Jasper_45053
2020,45055,1881916535,35348695,Kershaw_45055
