year,fips,county_name,state_name,value
2016,31171,Thomas County,Nebraska,3.266666666666667
2016,31173,Thurston County,Nebraska,4.75
2016,31175,Valley County,Nebraska,2.783333333333333
2016,31177,Washington County,Nebraska,3.1833333333333336
2016,31179,Wayne County,Nebraska,2.6416666666666666
2016,31181,Webster County,Nebraska,3.1166666666666667
2016,31183,Wheeler County,Nebraska,2.1416666666666666
2016,31185,York County,Nebraska,2.6833333333333336
2016,32001,Churchill County,Nevada,5.633333333333333
2016,32003,Clark County,Nevada,5.908333333333334
2016,32005,Douglas County,Nevada,5.691666666666666
2016,32007,Elko County,Nevada,4.533333333333333
2016,32009,Esmeralda County,Nevada,4.666666666666667
2016,32011,Eureka County,Nevada,4.633333333333334
2016,32013,Humboldt County,Nevada,5.566666666666666
2016,32015,Lander County,Nevada,6.341666666666666
2016,32017,Lincoln County,Nevada,5.375
2016,32019,Lyon County,Nevada,7.608333333333333
2016,32021,Mineral County,Nevada,6.441666666666666
2016,32023,Nye County,Nevada,7.441666666666666
2016,32027,Pershing County,Nevada,6.008333333333333
2016,32029,Storey County,Nevada,6.375
2016,32031,Washoe County,Nevada,5.083333333333333
2016,32033,White Pine County,Nevada,4.716666666666667
2016,32510,Carson City,Nevada,6.166666666666667
2016,33001,Belknap County,New Hampshire,2.8249999999999997
2016,33003,Carroll County,New Hampshire,2.9499999999999997
2016,33005,Cheshire County,New Hampshire,2.7416666666666667
2016,33007,Coos County,New Hampshire,3.7583333333333333
2016,33009,Grafton County,New Hampshire,2.3666666666666667
2016,33011,Hillsborough County,New Hampshire,3.025
2016,33013,Merrimack County,New Hampshire,2.566666666666667
2016,33015,Rockingham County,New Hampshire,3.025
2016,33017,Strafford County,New Hampshire,2.566666666666667
2016,33019,Sullivan County,New Hampshire,2.3249999999999997
2016,34001,Atlantic County,New Jersey,7.375
2016,34003,Bergen County,New Jersey,4.141666666666667
2016,34005,Burlington County,New Jersey,4.441666666666666
2016,34007,Camden County,New Jersey,5.458333333333333
2016,34009,Cape May County,New Jersey,10.158333333333333
2016,34011,Cumberland County,New Jersey,7.425
2016,34013,Essex County,New Jersey,5.958333333333333
2016,34015,Gloucester County,New Jersey,5.033333333333333
2016,34017,Hudson County,New Jersey,4.641666666666667
2016,34019,Hunterdon County,New Jersey,3.733333333333333
2016,34021,Mercer County,New Jersey,4.291666666666667
2016,34023,Middlesex County,New Jersey,4.408333333333333
2016,34025,Monmouth County,New Jersey,4.408333333333333
2016,34027,Morris County,New Jersey,3.875
2016,34029,Ocean County,New Jersey,5.175
2016,34031,Passaic County,New Jersey,6.108333333333333
2016,34033,Salem County,New Jersey,6.3500000000000005
2016,34035,Somerset County,New Jersey,4.041666666666667
2016,34037,Sussex County,New Jersey,4.666666666666667
2016,34039,Union County,New Jersey,5.125
2016,34041,Warren County,New Jersey,4.55
2016,35001,Bernalillo County,New Mexico,5.875
2016,35003,Catron County,New Mexico,8.216666666666667
2016,35005,Chaves County,New Mexico,6.791666666666667
2016,35006,Cibola County,New Mexico,8.299999999999999
2016,35007,Colfax County,New Mexico,6.1000000000000005
2016,35009,Curry County,New Mexico,5.125
2016,35011,De Baca County,New Mexico,4.791666666666667
2016,35013,DoÐa Ana County,New Mexico,7.241666666666667
2016,35015,Eddy County,New Mexico,6.591666666666666
2016,35017,Grant County,New Mexico,6.516666666666667
2016,35019,Guadalupe County,New Mexico,6.541666666666667
2016,35021,Harding County,New Mexico,7.016666666666667
2016,35023,Hidalgo County,New Mexico,5.591666666666666
2016,35025,Lea County,New Mexico,9.333333333333334
2016,35027,Lincoln County,New Mexico,6.0249999999999995
2016,35028,Los Alamos County,New Mexico,4.291666666666667
2016,35029,Luna County,New Mexico,14.658333333333333
2016,35031,McKinley County,New Mexico,9.466666666666667
2016,35033,Mora County,New Mexico,8.799999999999999
2016,35035,Otero County,New Mexico,6.125
2016,35037,Quay County,New Mexico,6.875
2016,35039,Rio Arriba County,New Mexico,7.541666666666667
2016,35041,Roosevelt County,New Mexico,5.783333333333334
2016,35043,Sandoval County,New Mexico,6.675
2016,35045,San Juan County,New Mexico,8.883333333333333
2016,35047,San Miguel County,New Mexico,7.7749999999999995
2016,35049,Santa Fe County,New Mexico,5.3500000000000005
2016,35051,Sierra County,New Mexico,8.541666666666666
2016,35053,Socorro County,New Mexico,7.433333333333334
2016,35055,Taos County,New Mexico,8.533333333333333
2016,35057,Torrance County,New Mexico,9.225
2016,35059,Union County,New Mexico,4.058333333333334
2016,35061,Valencia County,New Mexico,7.2749999999999995
2016,36001,Albany County,New York,4.141666666666667
2016,36003,Allegany County,New York,6.433333333333334
2016,36005,Bronx County,New York,7.05
2016,36007,Broome County,New York,5.516666666666667
2016,36009,Cattaraugus County,New York,6.066666666666666
2016,36011,Cayuga County,New York,5.133333333333334
2016,36013,Chautauqua County,New York,5.891666666666667
2016,36015,Chemung County,New York,5.816666666666666
2016,36017,Chenango County,New York,5.133333333333334
2016,36019,Clinton County,New York,5.45
2016,36021,Columbia County,New York,3.75
2016,36023,Cortland County,New York,5.8
2016,36025,Delaware County,New York,5.591666666666666
2016,36027,Dutchess County,New York,4.233333333333333
2016,36029,Erie County,New York,5.008333333333334
2016,36031,Essex County,New York,5.441666666666666
2016,36033,Franklin County,New York,5.766666666666667
2016,36035,Fulton County,New York,5.808333333333334
2016,36037,Genesee County,New York,4.666666666666667
2016,36039,Greene County,New York,5.133333333333334
2016,36041,Hamilton County,New York,6.733333333333333
2016,36043,Herkimer County,New York,5.55
2016,36045,Jefferson County,New York,6.358333333333333
2016,36047,Kings County,New York,5.266666666666667
2016,36049,Lewis County,New York,6.825
2016,36051,Livingston County,New York,5.016666666666667
2016,36053,Madison County,New York,5.3500000000000005
2016,36055,Monroe County,New York,4.7749999999999995
2016,36057,Montgomery County,New York,5.816666666666666
2016,36059,Nassau County,New York,3.9916666666666667
2016,36061,New York County,New York,4.5
2016,36063,Niagara County,New York,5.908333333333334
2016,36065,Oneida County,New York,4.95
2016,36067,Onondaga County,New York,4.583333333333333
2016,36069,Ontario County,New York,4.383333333333334
2016,36071,Orange County,New York,4.3999999999999995
2016,36073,Orleans County,New York,5.8
2016,36075,Oswego County,New York,6.575
2016,36077,Otsego County,New York,4.991666666666666
2016,36079,Putnam County,New York,4.05
2016,36081,Queens County,New York,4.491666666666666
2016,36083,Rensselaer County,New York,4.341666666666667
2016,36085,Richmond County,New York,5.175
2016,36087,Rockland County,New York,4.241666666666666
2016,36089,St. Lawrence County,New York,6.708333333333333
2016,36091,Saratoga County,New York,3.8833333333333333
2016,36093,Schenectady County,New York,4.3999999999999995
2016,36095,Schoharie County,New York,5.508333333333333
2016,36097,Schuyler County,New York,6.141666666666667
2016,36099,Seneca County,New York,4.833333333333333
2016,36101,Steuben County,New York,5.933333333333334
2016,36103,Suffolk County,New York,4.416666666666667
2016,36105,Sullivan County,New York,4.866666666666666
2016,36107,Tioga County,New York,5.216666666666667
2016,36109,Tompkins County,New York,4.233333333333333
2016,36111,Ulster County,New York,4.491666666666666
2016,36113,Warren County,New York,5.358333333333333
2016,36115,Washington County,New York,4.741666666666666
2016,36117,Wayne County,New York,5.058333333333334
2016,36119,Westchester County,New York,4.358333333333333
2016,36121,Wyoming County,New York,5.416666666666667
2016,36123,Yates County,New York,4.491666666666666
2016,37001,Alamance County,North Carolina,4.733333333333333
2016,37003,Alexander County,North Carolina,4.2749999999999995
2016,37005,Alleghany County,North Carolina,5.508333333333333
2016,37007,Anson County,North Carolina,5.8
2016,37009,Ashe County,North Carolina,4.808333333333334
2016,37011,Avery County,North Carolina,5.05
2016,37013,Beaufort County,North Carolina,5.708333333333333
2016,37015,Bertie County,North Carolina,6.616666666666667
2016,37017,Bladen County,North Carolina,6.925
2016,37019,Brunswick County,North Carolina,6.466666666666666
2016,37021,Buncombe County,North Carolina,3.8666666666666667
2016,37023,Burke County,North Carolina,4.875
2016,37025,Cabarrus County,North Carolina,4.575
2016,37027,Caldwell County,North Carolina,5.191666666666666
2016,37029,Camden County,North Carolina,5.166666666666667
2016,37031,Carteret County,North Carolina,5.166666666666667
2016,37033,Caswell County,North Carolina,5.458333333333333
2016,37035,Catawba County,North Carolina,4.7250000000000005
2016,37037,Chatham County,North Carolina,4.241666666666666
2016,37039,Cherokee County,North Carolina,5.675
2016,37041,Chowan County,North Carolina,6.408333333333334
2016,37043,Clay County,North Carolina,5.458333333333333
2016,37045,Cleveland County,North Carolina,5.483333333333333
2016,37047,Columbus County,North Carolina,6.425
2016,37049,Craven County,North Carolina,5.258333333333334
2016,37051,Cumberland County,North Carolina,6.3999999999999995
2016,37053,Currituck County,North Carolina,5.075
2016,37055,Dare County,North Carolina,6.991666666666667
2016,37057,Davidson County,North Carolina,4.816666666666666
2016,37059,Davie County,North Carolina,4.5
2016,37061,Duplin County,North Carolina,5.333333333333333
2016,37063,Durham County,North Carolina,4.516666666666667
2016,37065,Edgecombe County,North Carolina,8.691666666666666
2016,37067,Forsyth County,North Carolina,4.875
2016,37069,Franklin County,North Carolina,5.225
2016,37071,Gaston County,North Carolina,5.325
2016,37073,Gates County,North Carolina,5.133333333333334
2016,37075,Graham County,North Carolina,8.85
2016,37077,Granville County,North Carolina,4.325
2016,37079,Greene County,North Carolina,5.291666666666667
2016,37081,Guilford County,North Carolina,5.25
2016,37083,Halifax County,North Carolina,7.933333333333334
2016,37085,Harnett County,North Carolina,5.783333333333334
2016,37087,Haywood County,North Carolina,4.541666666666667
2016,37089,Henderson County,North Carolina,4.2749999999999995
2016,37091,Hertford County,North Carolina,6.575
2016,37093,Hoke County,North Carolina,6.6000000000000005
2016,37095,Hyde County,North Carolina,9.625
2016,37097,Iredell County,North Carolina,4.808333333333334
2016,37099,Jackson County,North Carolina,5.45
2016,37101,Johnston County,North Carolina,4.683333333333334
2016,37103,Jones County,North Carolina,5.266666666666667
2016,37105,Lee County,North Carolina,5.883333333333333
2016,37107,Lenoir County,North Carolina,5.866666666666667
2016,37109,Lincoln County,North Carolina,4.716666666666667
2016,37111,McDowell County,North Carolina,4.808333333333334
2016,37113,Macon County,North Carolina,5.3999999999999995
2016,37115,Madison County,North Carolina,4.883333333333334
2016,37117,Martin County,North Carolina,6.7749999999999995
2016,37119,Mecklenburg County,North Carolina,4.741666666666666
2016,37121,Mitchell County,North Carolina,6.133333333333333
2016,37123,Montgomery County,North Carolina,5.175
2016,37125,Moore County,North Carolina,5.016666666666667
2016,37127,Nash County,North Carolina,6.575
2016,37129,New Hanover County,North Carolina,4.716666666666667
2016,37131,Northampton County,North Carolina,7.266666666666667
2016,37133,Onslow County,North Carolina,5.5249999999999995
2016,37135,Orange County,North Carolina,4.233333333333333
2016,37137,Pamlico County,North Carolina,5.283333333333333
2016,37139,Pasquotank County,North Carolina,6.291666666666667
2016,37141,Pender County,North Carolina,5.3
2016,37143,Perquimans County,North Carolina,6.441666666666666
2016,37145,Person County,North Carolina,5.4750000000000005
2016,37147,Pitt County,North Carolina,5.558333333333334
2016,37149,Polk County,North Carolina,4.658333333333333
2016,37151,Randolph County,North Carolina,4.925
2016,37153,Richmond County,North Carolina,6.916666666666667
2016,37155,Robeson County,North Carolina,7.933333333333334
2016,37157,Rockingham County,North Carolina,5.666666666666667
2016,37159,Rowan County,North Carolina,5.566666666666666
2016,37161,Rutherford County,North Carolina,6.683333333333334
2016,37163,Sampson County,North Carolina,5.458333333333333
2016,37165,Scotland County,North Carolina,9.133333333333333
2016,37167,Stanly County,North Carolina,4.641666666666667
2016,37169,Stokes County,North Carolina,4.766666666666667
2016,37171,Surry County,North Carolina,4.791666666666667
2016,37173,Swain County,North Carolina,6.125
2016,37175,Transylvania County,North Carolina,4.875
2016,37177,Tyrrell County,North Carolina,8.608333333333333
2016,37179,Union County,North Carolina,4.3999999999999995
2016,37181,Vance County,North Carolina,7.141666666666667
2016,37183,Wake County,North Carolina,4.316666666666666
2016,37185,Warren County,North Carolina,7.316666666666666
2016,37187,Washington County,North Carolina,7.425
2016,37189,Watauga County,North Carolina,4.491666666666666
2016,37191,Wayne County,North Carolina,5.833333333333333
2016,37193,Wilkes County,North Carolina,4.8
2016,37195,Wilson County,North Carolina,8.158333333333333
2016,37197,Yadkin County,North Carolina,4.383333333333334
2016,37199,Yancey County,North Carolina,5.183333333333334
2016,38001,Adams County,North Dakota,2.5833333333333335
2016,38003,Barnes County,North Dakota,3.1999999999999997
2016,38005,Benson County,North Dakota,4.008333333333334
2016,38007,Billings County,North Dakota,3.1999999999999997
2016,38009,Bottineau County,North Dakota,4.683333333333334
2016,38011,Bowman County,North Dakota,2.1666666666666665
2016,38013,Burke County,North Dakota,4.55
2016,38015,Burleigh County,North Dakota,2.591666666666667
2016,38017,Cass County,North Dakota,2.25
2016,38019,Cavalier County,North Dakota,2.6916666666666664
2016,38021,Dickey County,North Dakota,1.9416666666666667
2016,38023,Divide County,North Dakota,2.625
2016,38025,Dunn County,North Dakota,3.1666666666666665
2016,38027,Eddy County,North Dakota,4.333333333333333
2016,38029,Emmons County,North Dakota,4.358333333333333
2016,38031,Foster County,North Dakota,2.983333333333333
2016,38033,Golden Valley County,North Dakota,2.6833333333333336
2016,38035,Grand Forks County,North Dakota,2.3666666666666667
2016,38037,Grant County,North Dakota,3.025
2016,38039,Griggs County,North Dakota,2.841666666666667
2016,38041,Hettinger County,North Dakota,2.9916666666666667
2016,38043,Kidder County,North Dakota,3.841666666666667
2016,38045,LaMoure County,North Dakota,2.375
2016,38047,Logan County,North Dakota,3.466666666666667
2016,38049,McHenry County,North Dakota,4.8999999999999995
2016,38051,McIntosh County,North Dakota,3.1
2016,38053,McKenzie County,North Dakota,3.783333333333333
2016,38055,McLean County,North Dakota,3.4916666666666667
2016,38057,Mercer County,North Dakota,4.408333333333333
2016,38059,Morton County,North Dakota,3.2583333333333333
2016,38061,Mountrail County,North Dakota,2.983333333333333
2016,38063,Nelson County,North Dakota,3.4166666666666665
2016,38065,Oliver County,North Dakota,5.425
2016,38067,Pembina County,North Dakota,5.0
2016,38069,Pierce County,North Dakota,3.966666666666667
2016,38071,Ramsey County,North Dakota,2.9
2016,38073,Ransom County,North Dakota,2.2416666666666667
2016,38075,Renville County,North Dakota,3.8666666666666667
2016,38077,Richland County,North Dakota,2.7416666666666667
2016,38079,Rolette County,North Dakota,10.725
2016,38081,Sargent County,North Dakota,1.9083333333333332
2016,38083,Sheridan County,North Dakota,5.625
2016,38085,Sioux County,North Dakota,4.391666666666667
2016,38087,Slope County,North Dakota,2.5083333333333333
2016,38089,Stark County,North Dakota,3.9
2016,38091,Steele County,North Dakota,2.1166666666666667
2016,38093,Stutsman County,North Dakota,2.475
2016,38095,Towner County,North Dakota,2.2416666666666667
2016,38097,Traill County,North Dakota,2.783333333333333
2016,38099,Walsh County,North Dakota,3.8083333333333336
2016,38101,Ward County,North Dakota,4.116666666666666
2016,38103,Wells County,North Dakota,3.9
2016,38105,Williams County,North Dakota,4.3500000000000005
2016,39001,Adams County,Ohio,7.558333333333334
2016,39003,Allen County,Ohio,5.05
2016,39005,Ashland County,Ohio,5.1000000000000005
2016,39007,Ashtabula County,Ohio,6.141666666666667
2016,39009,Athens County,Ohio,6.4750000000000005
2016,39011,Auglaize County,Ohio,3.75
2016,39013,Belmont County,Ohio,7.516666666666667
2016,39015,Brown County,Ohio,5.816666666666666
2016,39017,Butler County,Ohio,4.5249999999999995
2016,39019,Carroll County,Ohio,6.883333333333333
2016,39021,Champaign County,Ohio,4.5249999999999995
2016,39023,Clark County,Ohio,5.266666666666667
2016,39025,Clermont County,Ohio,4.4750000000000005
2016,39027,Clinton County,Ohio,5.866666666666667
2016,39029,Columbiana County,Ohio,6.733333333333333
2016,39031,Coshocton County,Ohio,7.125
2016,39033,Crawford County,Ohio,6.075
2016,39035,Cuyahoga County,Ohio,5.558333333333334
2016,39037,Darke County,Ohio,4.141666666666667
2016,39039,Defiance County,Ohio,4.966666666666667
2016,39041,Delaware County,Ohio,3.6333333333333333
2016,39043,Erie County,Ohio,5.558333333333334
2016,39045,Fairfield County,Ohio,4.333333333333333
2016,39047,Fayette County,Ohio,4.458333333333333
2016,39049,Franklin County,Ohio,4.166666666666667
2016,39051,Fulton County,Ohio,4.675
2016,39053,Gallia County,Ohio,6.858333333333333
2016,39055,Geauga County,Ohio,4.483333333333333
2016,39057,Greene County,Ohio,4.366666666666666
2016,39059,Guernsey County,Ohio,7.133333333333333
2016,39061,Hamilton County,Ohio,4.45
2016,39063,Hancock County,Ohio,3.6916666666666664
2016,39065,Hardin County,Ohio,5.041666666666667
2016,39067,Harrison County,Ohio,7.691666666666666
2016,39069,Henry County,Ohio,5.391666666666667
2016,39071,Highland County,Ohio,6.383333333333333
2016,39073,Hocking County,Ohio,5.616666666666667
2016,39075,Holmes County,Ohio,3.6333333333333333
2016,39077,Huron County,Ohio,6.55
2016,39079,Jackson County,Ohio,7.8999999999999995
2016,39081,Jefferson County,Ohio,8.408333333333333
2016,39083,Knox County,Ohio,4.6499999999999995
2016,39085,Lake County,Ohio,4.908333333333333
2016,39087,Lawrence County,Ohio,6.55
2016,39089,Licking County,Ohio,4.416666666666667
2016,39091,Logan County,Ohio,4.2250000000000005
2016,39093,Lorain County,Ohio,5.991666666666667
2016,39095,Lucas County,Ohio,5.216666666666667
2016,39097,Madison County,Ohio,3.966666666666667
2016,39099,Mahoning County,Ohio,6.441666666666666
2016,39101,Marion County,Ohio,5.116666666666666
2016,39103,Medina County,Ohio,4.3999999999999995
2016,39105,Meigs County,Ohio,8.591666666666667
2016,39107,Mercer County,Ohio,3.283333333333333
2016,39109,Miami County,Ohio,4.391666666666667
2016,39111,Monroe County,Ohio,11.166666666666666
2016,39113,Montgomery County,Ohio,4.958333333333333
2016,39115,Morgan County,Ohio,8.358333333333333
2016,39117,Morrow County,Ohio,5.091666666666667
2016,39119,Muskingum County,Ohio,6.075
2016,39121,Noble County,Ohio,8.783333333333333
2016,39123,Ottawa County,Ohio,6.558333333333334
2016,39125,Paulding County,Ohio,4.616666666666666
2016,39127,Perry County,Ohio,6.425
2016,39129,Pickaway County,Ohio,4.858333333333333
2016,39131,Pike County,Ohio,7.558333333333334
2016,39133,Portage County,Ohio,5.058333333333334
2016,39135,Preble County,Ohio,4.808333333333334
2016,39137,Putnam County,Ohio,3.7083333333333335
2016,39139,Richland County,Ohio,5.583333333333333
2016,39141,Ross County,Ohio,5.55
2016,39143,Sandusky County,Ohio,4.75
2016,39145,Scioto County,Ohio,7.783333333333334
2016,39147,Seneca County,Ohio,4.933333333333334
2016,39149,Shelby County,Ohio,4.183333333333334
2016,39151,Stark County,Ohio,5.491666666666667
2016,39153,Summit County,Ohio,5.141666666666667
2016,39155,Trumbull County,Ohio,6.816666666666666
2016,39157,Tuscarawas County,Ohio,5.791666666666667
2016,39159,Union County,Ohio,3.841666666666667
2016,39161,Van Wert County,Ohio,4.066666666666666
2016,39163,Vinton County,Ohio,7.066666666666666
2016,39165,Warren County,Ohio,4.183333333333334
2016,39167,Washington County,Ohio,7.016666666666667
2016,39169,Wayne County,Ohio,4.008333333333333
2016,39171,Williams County,Ohio,4.55
2016,39173,Wood County,Ohio,4.208333333333333
2016,39175,Wyandot County,Ohio,3.7416666666666667
2016,40001,Adair County,Oklahoma,5.625
2016,40003,Alfalfa County,Oklahoma,3.1999999999999997
2016,40005,Atoka County,Oklahoma,6.3500000000000005
2016,40007,Beaver County,Oklahoma,3.025
2016,40009,Beckham County,Oklahoma,6.95
2016,40011,Blaine County,Oklahoma,3.5666666666666664
2016,40013,Bryan County,Oklahoma,4.141666666666667
2016,40015,Caddo County,Oklahoma,5.125
2016,40017,Canadian County,Oklahoma,3.841666666666667
2016,40019,Carter County,Oklahoma,4.991666666666666
2016,40021,Cherokee County,Oklahoma,5.291666666666667
2016,40023,Choctaw County,Oklahoma,7.375
2016,40025,Cimarron County,Oklahoma,2.3833333333333333
2016,40027,Cleveland County,Oklahoma,3.6999999999999997
2016,40029,Coal County,Oklahoma,7.091666666666666
2016,40031,Comanche County,Oklahoma,4.45
2016,40033,Cotton County,Oklahoma,4.625
2016,40035,Craig County,Oklahoma,4.658333333333333
2016,40037,Creek County,Oklahoma,5.608333333333333
2016,40039,Custer County,Oklahoma,4.383333333333334
2016,40041,Delaware County,Oklahoma,4.733333333333333
2016,40043,Dewey County,Oklahoma,3.9
2016,40045,Ellis County,Oklahoma,3.6916666666666664
2016,40047,Garfield County,Oklahoma,4.208333333333333
2016,40049,Garvin County,Oklahoma,5.158333333333333
2016,40051,Grady County,Oklahoma,4.791666666666667
2016,40053,Grant County,Oklahoma,3.0749999999999997
2016,40055,Greer County,Oklahoma,7.125
2016,40057,Harmon County,Oklahoma,3.6666666666666665
2016,40059,Harper County,Oklahoma,3.6833333333333336
2016,40061,Haskell County,Oklahoma,8.0
2016,40063,Hughes County,Oklahoma,7.0249999999999995
2016,40065,Jackson County,Oklahoma,4.216666666666667
2016,40067,Jefferson County,Oklahoma,6.908333333333334
2016,40069,Johnston County,Oklahoma,5.675
2016,40071,Kay County,Oklahoma,6.083333333333333
2016,40073,Kingfisher County,Oklahoma,3.1916666666666664
2016,40075,Kiowa County,Oklahoma,5.133333333333334
2016,40077,Latimer County,Oklahoma,8.325
2016,40079,Le Flore County,Oklahoma,6.666666666666667
2016,40081,Lincoln County,Oklahoma,5.133333333333334
2016,40083,Logan County,Oklahoma,3.9166666666666665
2016,40085,Love County,Oklahoma,3.033333333333333
2016,40087,McClain County,Oklahoma,3.975
2016,40089,McCurtain County,Oklahoma,6.891666666666667
2016,40091,McIntosh County,Oklahoma,8.625
2016,40093,Major County,Oklahoma,3.966666666666667
2016,40095,Marshall County,Oklahoma,4.875
2016,40097,Mayes County,Oklahoma,4.916666666666667
2016,40099,Murray County,Oklahoma,4.341666666666667
2016,40101,Muskogee County,Oklahoma,5.25
2016,40103,Noble County,Oklahoma,3.4250000000000003
2016,40105,Nowata County,Oklahoma,5.891666666666667
2016,40107,Okfuskee County,Oklahoma,5.883333333333333
2016,40109,Oklahoma County,Oklahoma,4.125
2016,40111,Okmulgee County,Oklahoma,6.933333333333334
2016,40113,Osage County,Oklahoma,5.558333333333334
2016,40115,Ottawa County,Oklahoma,4.858333333333333
2016,40117,Pawnee County,Oklahoma,6.3999999999999995
2016,40119,Payne County,Oklahoma,3.591666666666667
2016,40121,Pittsburg County,Oklahoma,5.925
2016,40123,Pontotoc County,Oklahoma,3.9333333333333336
2016,40125,Pottawatomie County,Oklahoma,4.458333333333333
2016,40127,Pushmataha County,Oklahoma,7.058333333333334
2016,40129,Roger Mills County,Oklahoma,4.958333333333333
2016,40131,Rogers County,Oklahoma,4.841666666666667
2016,40133,Seminole County,Oklahoma,6.683333333333334
2016,40135,Sequoyah County,Oklahoma,6.05
2016,40137,Stephens County,Oklahoma,9.208333333333334
2016,40139,Texas County,Oklahoma,3.2583333333333333
2016,40141,Tillman County,Oklahoma,4.2749999999999995
2016,40143,Tulsa County,Oklahoma,4.508333333333334
2016,40145,Wagoner County,Oklahoma,4.608333333333333
2016,40147,Washington County,Oklahoma,4.708333333333333
2016,40149,Washita County,Oklahoma,6.691666666666666
2016,40151,Woods County,Oklahoma,3.091666666666667
2016,40153,Woodward County,Oklahoma,6.0
2016,41001,Baker County,Oregon,6.208333333333333
2016,41003,Benton County,Oregon,3.875
2016,41005,Clackamas County,Oregon,4.283333333333333
2016,41007,Clatsop County,Oregon,4.641666666666667
2016,41009,Columbia County,Oregon,6.008333333333333
2016,41011,Coos County,Oregon,6.283333333333334
2016,41013,Crook County,Oregon,6.816666666666666
2016,41015,Curry County,Oregon,6.6499999999999995
2016,41017,Deschutes County,Oregon,4.7749999999999995
2016,41019,Douglas County,Oregon,6.166666666666667
2016,41021,Gilliam County,Oregon,5.808333333333334
2016,41023,Grant County,Oregon,7.508333333333333
2016,41025,Harney County,Oregon,6.1499999999999995
2016,41027,Hood River County,Oregon,4.075
2016,41029,Jackson County,Oregon,5.6499999999999995
2016,41031,Jefferson County,Oregon,6.5
2016,41033,Josephine County,Oregon,6.358333333333333
2016,41035,Klamath County,Oregon,6.6499999999999995
2016,41037,Lake County,Oregon,6.266666666666667
2016,41039,Lane County,Oregon,5.008333333333334
2016,41041,Lincoln County,Oregon,5.5249999999999995
2016,41043,Linn County,Oregon,5.6000000000000005
2016,41045,Malheur County,Oregon,5.433333333333334
2016,41047,Marion County,Oregon,4.9750000000000005
2016,41049,Morrow County,Oregon,4.783333333333333
2016,41051,Multnomah County,Oregon,4.1499999999999995
2016,41053,Polk County,Oregon,4.95
2016,41055,Sherman County,Oregon,4.508333333333334
2016,41057,Tillamook County,Oregon,4.841666666666667
2016,41059,Umatilla County,Oregon,5.241666666666666
2016,41061,Union County,Oregon,5.8
2016,41063,Wallowa County,Oregon,6.6499999999999995
2016,41065,Wasco County,Oregon,4.8
2016,41067,Washington County,Oregon,4.041666666666667
2016,41069,Wheeler County,Oregon,4.141666666666667
2016,41071,Yamhill County,Oregon,4.5249999999999995
2016,42001,Adams County,Pennsylvania,3.908333333333333
2016,42003,Allegheny County,Pennsylvania,5.125
2016,42005,Armstrong County,Pennsylvania,7.416666666666667
2016,42007,Beaver County,Pennsylvania,6.133333333333333
2016,42009,Bedford County,Pennsylvania,5.783333333333334
2016,42011,Berks County,Pennsylvania,4.916666666666667
2016,42013,Blair County,Pennsylvania,5.241666666666666
2016,42015,Bradford County,Pennsylvania,6.45
2016,42017,Bucks County,Pennsylvania,4.566666666666666
2016,42019,Butler County,Pennsylvania,5.008333333333334
2016,42021,Cambria County,Pennsylvania,6.7
2016,42023,Cameron County,Pennsylvania,7.25
2016,42025,Carbon County,Pennsylvania,5.891666666666667
2016,42027,Centre County,Pennsylvania,4.125
2016,42029,Chester County,Pennsylvania,3.8249999999999997
2016,42031,Clarion County,Pennsylvania,6.1000000000000005
2016,42033,Clearfield County,Pennsylvania,7.183333333333334
2016,42035,Clinton County,Pennsylvania,6.991666666666667
2016,42037,Columbia County,Pennsylvania,5.4750000000000005
2016,42039,Crawford County,Pennsylvania,5.941666666666666
2016,42041,Cumberland County,Pennsylvania,4.008333333333334
2016,42043,Dauphin County,Pennsylvania,4.708333333333333
2016,42045,Delaware County,Pennsylvania,4.816666666666666
2016,42047,Elk County,Pennsylvania,5.458333333333333
2016,42049,Erie County,Pennsylvania,6.441666666666666
2016,42051,Fayette County,Pennsylvania,8.0
2016,42053,Forest County,Pennsylvania,7.758333333333333
2016,42055,Franklin County,Pennsylvania,5.091666666666667
2016,42057,Fulton County,Pennsylvania,6.233333333333333
2016,42059,Greene County,Pennsylvania,7.658333333333334
2016,42061,Huntingdon County,Pennsylvania,6.908333333333334
2016,42063,Indiana County,Pennsylvania,7.191666666666666
2016,42065,Jefferson County,Pennsylvania,6.766666666666667
2016,42067,Juniata County,Pennsylvania,5.283333333333333
2016,42069,Lackawanna County,Pennsylvania,5.583333333333333
2016,42071,Lancaster County,Pennsylvania,4.108333333333333
2016,42073,Lawrence County,Pennsylvania,6.641666666666667
2016,42075,Lebanon County,Pennsylvania,4.425
2016,42077,Lehigh County,Pennsylvania,5.283333333333333
2016,42079,Luzerne County,Pennsylvania,6.233333333333333
2016,42081,Lycoming County,Pennsylvania,6.558333333333334
2016,42083,McKean County,Pennsylvania,6.541666666666667
2016,42085,Mercer County,Pennsylvania,5.883333333333333
2016,42087,Mifflin County,Pennsylvania,5.6499999999999995
2016,42089,Monroe County,Pennsylvania,6.166666666666667
2016,42091,Montgomery County,Pennsylvania,4.083333333333333
2016,42093,Montour County,Pennsylvania,4.208333333333333
2016,42095,Northampton County,Pennsylvania,5.1000000000000005
2016,42097,Northumberland County,Pennsylvania,6.175
2016,42099,Perry County,Pennsylvania,4.55
2016,42101,Philadelphia County,Pennsylvania,6.7
